order_id,customer_id,product_id,order_date,quantity,line_revenue,channel,source_system
ORD-000974,CUST-0032,SKU-0015,2026-07-26,5,32.5,rep,SAP
ORD-000975,CUST-0032,SKU-0020,2025-12-01,14,196.0,ecommerce,Salesforce
ORD-000976,CUST-0032,SKU-0048,2025-12-01,2,12.4,ecommerce,Salesforce
ORD-000977,CUST-0032,SKU-0015,2025-12-01,16,104.0,ecommerce,Salesforce
ORD-000979,CUST-0032,SKU-0011,2025-09-09,3,9.6,ecommerce,Salesforce
ORD-000980,CUST-0032,SKU-0017,2025-09-09,12,216.0,ecommerce,Salesforce
ORD-000981,CUST-0032,SKU-0020,2026-06-16,19,266.0,rep,SAP
ORD-000982,CUST-0032,SKU-0019,2026-06-16,6,51.0,rep,SAP
ORD-000983,CUST-0032,SKU-0055,2025-09-26,16,30.4,ecommerce,Salesforce
ORD-000984,CUST-0032,SKU-0021,2025-09-26,12,86.4,rep,SAP
ORD-000985,CUST-0032,SKU-0012,2026-04-27,15,72.0,ecommerce,Salesforce
ORD-000986,CUST-0032,SKU-0046,2026-04-27,10,115.0,ecommerce,Salesforce
ORD-000987,CUST-0032,SKU-0056,2026-01-21,20,230.0,rep,SAP
ORD-000990,CUST-0032,SKU-0037,2026-01-21,15,46.5,ecommerce,Salesforce
ORD-000992,CUST-0033,SKU-0025,2025-10-19,8,28.0,rep,SAP
ORD-000993,CUST-0033,SKU-0033,2025-10-19,12,54.0,ecommerce,Salesforce
ORD-000994,CUST-0033,SKU-0036,2025-10-19,9,29.7,ecommerce,Salesforce
ORD-000995,CUST-0033,SKU-0047,2025-10-08,5,64.0,ecommerce,Salesforce
ORD-000996,CUST-0033,SKU-0032,2025-10-08,1,3.6,rep,SAP
ORD-000997,CUST-0033,SKU-0003,2025-10-08,20,78.0,ecommerce,Salesforce
ORD-000998,CUST-0033,SKU-0051,2026-07-11,15,63.0,ecommerce,Salesforce
ORD-000999,CUST-0033,SKU-0036,2026-07-11,11,36.3,rep,SAP
ORD-001000,CUST-0033,SKU-0041,2026-07-11,4,18.0,ecommerce,Salesforce
ORD-001001,CUST-0033,SKU-0024,2026-07-11,2,7.0,ecommerce,Salesforce
ORD-001002,CUST-0033,SKU-0057,2026-07-11,6,45.0,ecommerce,Salesforce
ORD-001003,CUST-0033,SKU-0037,2026-02-22,16,49.6,ecommerce,Salesforce
ORD-001004,CUST-0033,SKU-0036,2026-02-22,6,19.8,ecommerce,Salesforce
ORD-001005,CUST-0033,SKU-0044,2026-02-22,12,106.8,rep,SAP
ORD-001006,CUST-0033,SKU-0002,2026-02-22,12,57.6,ecommerce,Salesforce
ORD-001007,CUST-0033,SKU-0032,2025-08-20,12,43.2,ecommerce,Salesforce
ORD-001009,CUST-0033,SKU-0025,2025-08-20,11,38.5,ecommerce,Salesforce
ORD-001010,CUST-0033,SKU-0044,2025-08-26,17,151.3,rep,SAP
ORD-001011,CUST-0033,SKU-0003,2025-08-26,13,50.7,ecommerce,Salesforce
ORD-001012,CUST-0033,SKU-0025,2025-08-26,7,24.5,ecommerce,Salesforce
ORD-001013,CUST-0033,SKU-0022,2025-08-26,6,48.0,ecommerce,Salesforce
ORD-001014,CUST-0033,SKU-0059,2026-03-18,18,36.0,ecommerce,Salesforce
ORD-001015,CUST-0033,SKU-0027,2026-03-18,20,84.0,rep,SAP
ORD-001016,CUST-0033,SKU-0025,2026-05-30,19,66.5,rep,SAP
ORD-001017,CUST-0034,SKU-0036,2026-01-31,10,33.0,ecommerce,Salesforce
ORD-001018,CUST-0034,SKU-0036,2025-11-17,6,19.8,rep,SAP
ORD-001020,CUST-0034,SKU-0030,2025-11-17,9,20.7,rep,SAP
ORD-001021,CUST-0034,SKU-0044,2025-11-17,2,17.8,ecommerce,Salesforce
ORD-001023,CUST-0034,SKU-0059,2025-10-21,14,28.0,ecommerce,Salesforce
ORD-001024,CUST-0034,SKU-0041,2025-10-28,8,36.0,ecommerce,Salesforce
ORD-001025,CUST-0034,SKU-0035,2025-10-28,16,36.8,ecommerce,Salesforce
ORD-001026,CUST-0034,SKU-0002,2025-10-28,6,28.8,ecommerce,Salesforce
ORD-001027,CUST-0034,SKU-0047,2025-12-27,16,204.8,rep,SAP
ORD-001028,CUST-0034,SKU-0021,2025-12-27,20,144.0,ecommerce,Salesforce
ORD-001030,CUST-0034,SKU-0002,2025-12-27,4,19.2,ecommerce,Salesforce
ORD-001031,CUST-0034,SKU-0035,2025-12-27,3,6.9,ecommerce,Salesforce
ORD-001032,CUST-0034,SKU-0048,2026-01-14,13,80.6,rep,SAP
ORD-001033,CUST-0034,SKU-0014,2026-01-14,5,27.5,ecommerce,Salesforce
ORD-001034,CUST-0034,SKU-0028,2026-01-14,19,98.8,ecommerce,Salesforce
ORD-001037,CUST-0034,SKU-0047,2025-10-20,8,102.4,ecommerce,Salesforce
ORD-001041,CUST-0035,SKU-0027,2026-01-06,2,8.4,ecommerce,Salesforce
ORD-001043,CUST-0035,SKU-0053,2026-04-15,6,25.2,ecommerce,Salesforce
ORD-001044,CUST-0035,SKU-0035,2026-04-15,1,2.3,rep,SAP
ORD-001045,CUST-0035,SKU-0026,2026-04-15,1,6.2,ecommerce,Salesforce
ORD-001046,CUST-0035,SKU-0002,2026-01-14,17,81.6,rep,SAP
ORD-001047,CUST-0035,SKU-0059,2026-01-14,20,40.0,ecommerce,Salesforce
ORD-001048,CUST-0035,SKU-0026,2026-01-14,9,55.8,ecommerce,Salesforce
ORD-001049,CUST-0035,SKU-0027,2026-01-14,3,12.6,ecommerce,Salesforce
ORD-001054,CUST-0035,SKU-0025,2026-05-19,8,28.0,rep,SAP
ORD-001055,CUST-0035,SKU-0051,2026-05-19,9,37.8,ecommerce,Salesforce
ORD-001056,CUST-0035,SKU-0039,2025-10-12,7,22.4,rep,SAP
ORD-001057,CUST-0035,SKU-0026,2025-10-12,14,86.8,rep,SAP
ORD-001058,CUST-0035,SKU-0016,2025-10-12,20,240.0,ecommerce,Salesforce
ORD-001060,CUST-0035,SKU-0033,2026-07-27,20,90.0,ecommerce,Salesforce
ORD-001063,CUST-0035,SKU-0028,2026-07-27,13,67.6,ecommerce,Salesforce
ORD-001064,CUST-0035,SKU-0026,2026-05-20,17,105.4,ecommerce,Salesforce
ORD-001065,CUST-0035,SKU-0026,2026-04-03,9,55.8,ecommerce,Salesforce
ORD-001067,CUST-0035,SKU-0026,2026-06-16,11,68.2,rep,SAP
ORD-001068,CUST-0035,SKU-0036,2026-06-16,15,49.5,ecommerce,Salesforce
ORD-001069,CUST-0035,SKU-0041,2026-06-16,9,40.5,ecommerce,Salesforce
ORD-001070,CUST-0036,SKU-0035,2026-04-17,16,36.8,ecommerce,Salesforce
ORD-001071,CUST-0036,SKU-0059,2025-10-21,10,20.0,ecommerce,Salesforce
ORD-001072,CUST-0036,SKU-0043,2026-04-24,1,3.4,ecommerce,Salesforce
ORD-001075,CUST-0036,SKU-0035,2026-01-19,15,34.5,ecommerce,Salesforce
ORD-001076,CUST-0036,SKU-0024,2026-01-19,20,70.0,rep,SAP
ORD-001077,CUST-0036,SKU-0059,2026-05-25,10,20.0,ecommerce,Salesforce
ORD-001078,CUST-0036,SKU-0025,2026-05-25,13,45.5,ecommerce,Salesforce
ORD-001079,CUST-0036,SKU-0002,2026-02-27,13,62.4,rep,SAP
ORD-001080,CUST-0036,SKU-0033,2026-07-07,10,45.0,rep,SAP
ORD-001081,CUST-0036,SKU-0059,2026-07-07,12,24.0,ecommerce,Salesforce
ORD-001082,CUST-0036,SKU-0025,2026-02-21,14,49.0,rep,SAP
ORD-001084,CUST-0036,SKU-0041,2026-02-21,17,76.5,ecommerce,Salesforce
ORD-001087,CUST-0037,SKU-0033,2026-01-07,4,18.0,ecommerce,Salesforce
ORD-001088,CUST-0037,SKU-0059,2025-12-14,17,34.0,ecommerce,Salesforce
ORD-001089,CUST-0037,SKU-0059,2025-12-14,13,26.0,ecommerce,Salesforce
ORD-001090,CUST-0037,SKU-0021,2025-12-14,19,136.8,rep,SAP
ORD-001091,CUST-0037,SKU-0022,2026-03-25,6,48.0,ecommerce,Salesforce
ORD-001092,CUST-0037,SKU-0017,2026-03-25,4,72.0,ecommerce,Salesforce
ORD-001093,CUST-0037,SKU-0002,2026-03-25,16,76.8,ecommerce,Salesforce
ORD-001094,CUST-0037,SKU-0028,2026-03-25,20,104.0,rep,SAP
ORD-001095,CUST-0037,SKU-0028,2026-03-25,3,15.6,ecommerce,Salesforce
ORD-001096,CUST-0037,SKU-0059,2025-10-03,1,2.0,ecommerce,Salesforce
ORD-001097,CUST-0037,SKU-0001,2026-07-05,10,45.0,rep,SAP
ORD-001098,CUST-0037,SKU-0002,2026-07-05,5,24.0,rep,SAP
ORD-001099,CUST-0037,SKU-0044,2026-04-12,8,71.2,ecommerce,Salesforce
ORD-001100,CUST-0037,SKU-0004,2026-04-12,11,35.2,ecommerce,Salesforce
ORD-001101,CUST-0037,SKU-0027,2026-04-12,16,67.2,rep,SAP
ORD-001102,CUST-0037,SKU-0024,2026-04-12,16,56.0,ecommerce,Salesforce
ORD-001103,CUST-0037,SKU-0043,2026-06-16,1,3.4,ecommerce,Salesforce
ORD-001105,CUST-0037,SKU-0024,2026-06-16,6,21.0,ecommerce,Salesforce
ORD-001106,CUST-0037,SKU-0043,2026-06-16,8,27.2,ecommerce,Salesforce
ORD-001107,CUST-0037,SKU-0033,2026-06-11,14,63.0,rep,SAP
ORD-001109,CUST-0037,SKU-0025,2026-06-11,16,56.0,ecommerce,Salesforce
ORD-001110,CUST-0037,SKU-0059,2026-06-11,14,28.0,rep,SAP
ORD-001111,CUST-0037,SKU-0003,2025-12-05,9,35.1,ecommerce,Salesforce
ORD-001112,CUST-0037,SKU-0058,2025-12-05,17,88.4,ecommerce,Salesforce
ORD-001115,CUST-0037,SKU-0041,2026-04-27,15,67.5,rep,SAP
ORD-001117,CUST-0037,SKU-0043,2026-04-27,4,13.6,ecommerce,Salesforce
ORD-001118,CUST-0037,SKU-0026,2026-04-27,10,62.0,rep,SAP
ORD-001119,CUST-0037,SKU-0002,2026-04-27,12,57.6,ecommerce,Salesforce
ORD-001121,CUST-0037,SKU-0001,2025-11-18,9,40.5,ecommerce,Salesforce
ORD-001122,CUST-0037,SKU-0002,2025-11-18,17,81.6,ecommerce,Salesforce
ORD-001124,CUST-0038,SKU-0029,2026-07-22,5,11.5,rep,SAP
ORD-001126,CUST-0038,SKU-0041,2026-07-22,2,9.0,ecommerce,Salesforce
ORD-001127,CUST-0038,SKU-0046,2026-05-28,17,195.5,rep,SAP
ORD-001128,CUST-0038,SKU-0047,2026-07-21,11,140.8,rep,SAP
ORD-001129,CUST-0038,SKU-0047,2026-07-21,13,166.4,ecommerce,Salesforce
ORD-001131,CUST-0038,SKU-0033,2026-07-21,5,22.5,ecommerce,Salesforce
ORD-001132,CUST-0038,SKU-0036,2026-07-21,11,36.3,rep,SAP
ORD-001134,CUST-0038,SKU-0059,2025-08-21,12,24.0,ecommerce,Salesforce
ORD-001135,CUST-0038,SKU-0041,2025-08-21,10,45.0,ecommerce,Salesforce
ORD-001137,CUST-0038,SKU-0003,2025-08-21,10,39.0,ecommerce,Salesforce
ORD-001138,CUST-0038,SKU-0034,2026-05-27,8,17.6,ecommerce,Salesforce
ORD-001139,CUST-0038,SKU-0035,2026-05-27,4,9.2,ecommerce,Salesforce
ORD-001140,CUST-0038,SKU-0026,2026-03-05,16,99.2,ecommerce,Salesforce
ORD-001141,CUST-0038,SKU-0028,2026-07-19,19,98.8,ecommerce,Salesforce
ORD-001142,CUST-0038,SKU-0033,2026-07-19,6,27.0,ecommerce,Salesforce
ORD-001143,CUST-0038,SKU-0009,2026-07-19,17,161.5,rep,SAP
ORD-001144,CUST-0038,SKU-0024,2026-07-19,6,21.0,rep,SAP
ORD-001145,CUST-0038,SKU-0039,2026-07-19,14,44.8,ecommerce,Salesforce
ORD-001146,CUST-0038,SKU-0003,2026-01-02,10,39.0,rep,SAP
ORD-001148,CUST-0038,SKU-0024,2026-01-10,4,14.0,ecommerce,Salesforce
ORD-001150,CUST-0038,SKU-0031,2026-01-10,20,130.0,ecommerce,Salesforce
ORD-001151,CUST-0038,SKU-0043,2026-06-28,15,51.0,ecommerce,Salesforce
ORD-001152,CUST-0038,SKU-0033,2026-06-28,8,36.0,rep,SAP
ORD-001153,CUST-0038,SKU-0028,2026-06-28,3,15.6,rep,SAP
ORD-001154,CUST-0038,SKU-0036,2026-06-28,4,13.2,ecommerce,Salesforce
ORD-001155,CUST-0038,SKU-0043,2026-06-19,17,57.8,ecommerce,Salesforce
ORD-001156,CUST-0038,SKU-0008,2026-06-19,18,37.8,ecommerce,Salesforce
ORD-001159,CUST-0038,SKU-0041,2026-06-19,1,4.5,rep,SAP
ORD-001160,CUST-0039,SKU-0035,2025-09-22,6,13.8,ecommerce,Salesforce
ORD-001161,CUST-0039,SKU-0026,2025-09-21,2,12.4,ecommerce,Salesforce
ORD-001162,CUST-0039,SKU-0003,2025-09-21,13,50.7,ecommerce,Salesforce
ORD-001163,CUST-0039,SKU-0001,2026-01-19,7,31.5,ecommerce,Salesforce
ORD-001164,CUST-0039,SKU-0025,2026-01-19,9,31.5,ecommerce,Salesforce
ORD-001166,CUST-0039,SKU-0002,2025-08-16,18,86.4,ecommerce,Salesforce
ORD-001168,CUST-0039,SKU-0059,2025-08-16,8,16.0,ecommerce,Salesforce
ORD-001169,CUST-0039,SKU-0044,2026-05-18,10,89.0,ecommerce,Salesforce
ORD-001170,CUST-0039,SKU-0028,2026-05-18,20,104.0,ecommerce,Salesforce
ORD-001171,CUST-0039,SKU-0054,2026-05-18,7,26.6,ecommerce,Salesforce
ORD-001172,CUST-0039,SKU-0003,2026-05-18,3,11.7,ecommerce,Salesforce
ORD-001173,CUST-0039,SKU-0057,2025-10-17,14,105.0,ecommerce,Salesforce
ORD-001175,CUST-0039,SKU-0018,2025-10-17,8,48.0,ecommerce,Salesforce
ORD-001176,CUST-0039,SKU-0024,2025-10-17,5,17.5,ecommerce,Salesforce
ORD-001178,CUST-0039,SKU-0035,2026-08-02,3,6.9,rep,SAP
ORD-001179,CUST-0039,SKU-0059,2026-08-02,15,30.0,ecommerce,Salesforce
ORD-001180,CUST-0039,SKU-0053,2026-08-02,20,84.0,ecommerce,Salesforce
ORD-001181,CUST-0039,SKU-0045,2026-08-02,1,6.5,ecommerce,Salesforce
ORD-001182,CUST-0039,SKU-0059,2025-11-13,9,18.0,ecommerce,Salesforce
ORD-001185,CUST-0039,SKU-0059,2025-11-13,9,18.0,ecommerce,Salesforce
ORD-001186,CUST-0039,SKU-0001,2026-05-16,19,85.5,ecommerce,Salesforce
ORD-001187,CUST-0039,SKU-0043,2026-05-16,9,30.6,ecommerce,Salesforce
ORD-001189,CUST-0039,SKU-0033,2026-07-27,14,63.0,ecommerce,Salesforce
ORD-001190,CUST-0039,SKU-0036,2026-07-27,2,6.6,rep,SAP
ORD-001191,CUST-0039,SKU-0036,2026-07-27,15,49.5,ecommerce,Salesforce
ORD-001192,CUST-0039,SKU-0047,2026-07-27,8,102.4,rep,SAP
ORD-001193,CUST-0040,SKU-0025,2025-12-12,4,14.0,ecommerce,Salesforce
ORD-001194,CUST-0040,SKU-0028,2025-12-12,8,41.6,ecommerce,Salesforce
ORD-001195,CUST-0040,SKU-0034,2026-01-28,8,17.6,rep,SAP
ORD-001196,CUST-0040,SKU-0041,2026-06-20,15,67.5,ecommerce,Salesforce
ORD-001197,CUST-0040,SKU-0041,2026-06-20,11,49.5,rep,SAP
ORD-001198,CUST-0040,SKU-0004,2026-06-20,15,48.0,ecommerce,Salesforce
ORD-001199,CUST-0040,SKU-0047,2026-06-20,2,25.6,ecommerce,Salesforce
ORD-001200,CUST-0040,SKU-0027,2026-02-18,20,84.0,rep,SAP
ORD-001201,CUST-0040,SKU-0033,2026-02-18,20,90.0,ecommerce,Salesforce
ORD-001202,CUST-0040,SKU-0051,2026-02-18,1,4.2,ecommerce,Salesforce
ORD-001203,CUST-0040,SKU-0001,2026-02-18,20,90.0,rep,SAP
ORD-001204,CUST-0040,SKU-0032,2025-11-14,14,50.4,ecommerce,Salesforce
ORD-001205,CUST-0040,SKU-0059,2025-11-14,2,4.0,ecommerce,Salesforce
ORD-001206,CUST-0040,SKU-0028,2025-11-14,19,98.8,rep,SAP
ORD-001209,CUST-0040,SKU-0047,2025-09-03,7,89.6,rep,SAP
ORD-001210,CUST-0040,SKU-0044,2025-09-03,11,97.9,rep,SAP
ORD-001211,CUST-0040,SKU-0033,2025-09-03,11,49.5,ecommerce,Salesforce
ORD-001212,CUST-0040,SKU-0003,2025-09-03,16,62.4,ecommerce,Salesforce
ORD-001215,CUST-0040,SKU-0043,2026-02-08,4,13.6,ecommerce,Salesforce
ORD-001216,CUST-0041,SKU-0002,2026-06-02,7,33.6,ecommerce,Salesforce
ORD-001217,CUST-0041,SKU-0003,2026-06-02,18,70.2,ecommerce,Salesforce
ORD-001218,CUST-0041,SKU-0025,2026-06-02,1,3.5,rep,SAP
ORD-001221,CUST-0041,SKU-0002,2026-07-11,7,33.6,ecommerce,Salesforce
ORD-001223,CUST-0041,SKU-0003,2026-02-14,8,31.2,ecommerce,Salesforce
ORD-001225,CUST-0041,SKU-0051,2025-11-22,20,84.0,ecommerce,Salesforce
ORD-001226,CUST-0041,SKU-0026,2026-07-03,11,68.2,rep,SAP
ORD-001227,CUST-0041,SKU-0035,2026-07-03,9,20.7,ecommerce,Salesforce
ORD-001230,CUST-0041,SKU-0028,2026-07-03,18,93.6,ecommerce,Salesforce
ORD-001231,CUST-0041,SKU-0043,2026-01-05,2,6.8,ecommerce,Salesforce
ORD-001232,CUST-0041,SKU-0033,2026-01-05,14,63.0,ecommerce,Salesforce
ORD-001233,CUST-0041,SKU-0002,2026-01-05,15,72.0,ecommerce,Salesforce
ORD-001234,CUST-0041,SKU-0003,2026-01-05,17,66.3,ecommerce,Salesforce
ORD-001235,CUST-0041,SKU-0003,2025-12-26,2,7.8,ecommerce,Salesforce
ORD-001236,CUST-0041,SKU-0028,2025-12-26,9,46.8,ecommerce,Salesforce
ORD-001237,CUST-0041,SKU-0001,2025-10-16,10,45.0,ecommerce,Salesforce
ORD-001238,CUST-0041,SKU-0026,2025-10-16,19,117.8,rep,SAP
ORD-001239,CUST-0041,SKU-0059,2025-10-16,13,26.0,ecommerce,Salesforce
ORD-001240,CUST-0041,SKU-0043,2025-10-16,19,64.6,rep,SAP
ORD-001241,CUST-0041,SKU-0030,2025-10-16,11,25.3,rep,SAP
ORD-001242,CUST-0041,SKU-0045,2025-11-11,14,91.0,ecommerce,Salesforce
ORD-001243,CUST-0041,SKU-0026,2025-11-11,19,117.8,rep,SAP
ORD-001244,CUST-0041,SKU-0032,2025-11-11,12,43.2,ecommerce,Salesforce
ORD-001245,CUST-0041,SKU-0036,2025-11-11,10,33.0,ecommerce,Salesforce
ORD-001246,CUST-0041,SKU-0044,2025-08-23,20,178.0,rep,SAP
ORD-001247,CUST-0041,SKU-0027,2025-08-23,13,54.6,ecommerce,Salesforce
ORD-001248,CUST-0041,SKU-0028,2026-04-07,3,15.6,ecommerce,Salesforce
ORD-001249,CUST-0041,SKU-0039,2025-11-05,16,51.2,ecommerce,Salesforce
ORD-001250,CUST-0042,SKU-0041,2025-12-30,2,9.0,ecommerce,Salesforce
ORD-001251,CUST-0042,SKU-0033,2025-12-30,6,27.0,rep,SAP
ORD-001252,CUST-0042,SKU-0025,2026-03-09,7,24.5,ecommerce,Salesforce
ORD-001253,CUST-0042,SKU-0026,2026-03-09,20,124.0,ecommerce,Salesforce
ORD-001254,CUST-0042,SKU-0028,2026-03-09,7,36.4,ecommerce,Salesforce
ORD-001260,CUST-0042,SKU-0047,2025-12-25,7,89.6,rep,SAP
ORD-001261,CUST-0042,SKU-0008,2025-12-25,12,25.2,ecommerce,Salesforce
ORD-001262,CUST-0042,SKU-0021,2025-12-25,14,100.8,ecommerce,Salesforce
ORD-001263,CUST-0042,SKU-0024,2025-12-25,3,10.5,ecommerce,Salesforce
ORD-001264,CUST-0042,SKU-0033,2025-12-25,7,31.5,ecommerce,Salesforce
ORD-001265,CUST-0042,SKU-0035,2025-10-04,15,34.5,ecommerce,Salesforce
ORD-001267,CUST-0042,SKU-0003,2025-11-02,4,15.6,ecommerce,Salesforce
ORD-001268,CUST-0042,SKU-0041,2025-09-15,12,54.0,ecommerce,Salesforce
ORD-001269,CUST-0042,SKU-0059,2026-07-18,17,34.0,ecommerce,Salesforce
ORD-001270,CUST-0042,SKU-0025,2026-07-18,10,35.0,ecommerce,Salesforce
ORD-001271,CUST-0042,SKU-0027,2026-07-18,8,33.6,ecommerce,Salesforce
ORD-001272,CUST-0042,SKU-0024,2026-07-18,1,3.5,ecommerce,Salesforce
ORD-001273,CUST-0042,SKU-0001,2026-07-18,6,27.0,rep,SAP
ORD-001274,CUST-0042,SKU-0021,2026-04-26,18,129.6,ecommerce,Salesforce
ORD-001275,CUST-0042,SKU-0008,2026-05-11,8,16.8,ecommerce,Salesforce
ORD-001276,CUST-0042,SKU-0032,2026-05-11,1,3.6,ecommerce,Salesforce
ORD-001279,CUST-0042,SKU-0043,2026-05-25,11,37.4,rep,SAP
ORD-001281,CUST-0043,SKU-0043,2026-07-14,19,64.6,ecommerce,Salesforce
ORD-001282,CUST-0043,SKU-0033,2026-07-14,19,85.5,rep,SAP
ORD-001283,CUST-0043,SKU-0003,2026-07-14,8,31.2,rep,SAP
ORD-001284,CUST-0043,SKU-0002,2026-07-14,12,57.6,ecommerce,Salesforce
ORD-001285,CUST-0043,SKU-0047,2026-02-15,20,256.0,rep,SAP
ORD-001286,CUST-0043,SKU-0009,2026-02-15,9,85.5,ecommerce,Salesforce
ORD-001287,CUST-0043,SKU-0027,2025-08-27,10,42.0,rep,SAP
ORD-001288,CUST-0043,SKU-0022,2025-08-27,8,64.0,ecommerce,Salesforce
ORD-001289,CUST-0043,SKU-0016,2025-08-27,8,96.0,ecommerce,Salesforce
ORD-001290,CUST-0043,SKU-0024,2025-08-27,3,10.5,rep,SAP
ORD-001291,CUST-0043,SKU-0002,2025-08-27,5,24.0,ecommerce,Salesforce
ORD-001292,CUST-0043,SKU-0035,2025-11-19,10,23.0,ecommerce,Salesforce
ORD-001294,CUST-0043,SKU-0031,2025-11-18,3,19.5,rep,SAP
ORD-001295,CUST-0043,SKU-0035,2025-11-18,14,32.2,ecommerce,Salesforce
ORD-001296,CUST-0043,SKU-0053,2025-11-18,16,67.2,ecommerce,Salesforce
ORD-001297,CUST-0043,SKU-0043,2025-09-18,6,20.4,ecommerce,Salesforce
ORD-001298,CUST-0043,SKU-0036,2025-09-18,20,66.0,ecommerce,Salesforce
ORD-001299,CUST-0043,SKU-0013,2025-09-18,5,14.5,rep,SAP
ORD-001300,CUST-0043,SKU-0033,2026-04-20,12,54.0,ecommerce,Salesforce
ORD-001302,CUST-0043,SKU-0002,2026-04-20,14,67.2,rep,SAP
ORD-001303,CUST-0043,SKU-0041,2026-02-01,12,54.0,ecommerce,Salesforce
ORD-001304,CUST-0043,SKU-0048,2026-02-01,8,49.6,ecommerce,Salesforce
ORD-001305,CUST-0043,SKU-0041,2026-02-01,1,4.5,ecommerce,Salesforce
ORD-001306,CUST-0043,SKU-0026,2026-02-01,9,55.8,ecommerce,Salesforce
ORD-001307,CUST-0043,SKU-0001,2026-02-01,4,18.0,rep,SAP
ORD-001308,CUST-0043,SKU-0058,2026-02-19,3,15.6,ecommerce,Salesforce
ORD-001309,CUST-0043,SKU-0028,2026-02-19,10,52.0,ecommerce,Salesforce
ORD-001310,CUST-0043,SKU-0038,2026-02-19,10,55.0,rep,SAP
ORD-001311,CUST-0043,SKU-0056,2026-02-19,3,34.5,ecommerce,Salesforce
ORD-001312,CUST-0043,SKU-0047,2026-01-30,13,166.4,ecommerce,Salesforce
ORD-001313,CUST-0043,SKU-0024,2026-01-30,4,14.0,ecommerce,Salesforce
ORD-001314,CUST-0044,SKU-0011,2026-03-08,6,19.2,ecommerce,Salesforce
ORD-001316,CUST-0044,SKU-0047,2026-03-08,6,76.8,rep,SAP
ORD-001317,CUST-0044,SKU-0059,2026-03-04,6,12.0,ecommerce,Salesforce
ORD-001318,CUST-0044,SKU-0003,2026-03-04,1,3.9,ecommerce,Salesforce
ORD-001320,CUST-0044,SKU-0001,2026-03-04,7,31.5,ecommerce,Salesforce
ORD-001321,CUST-0044,SKU-0049,2026-06-11,9,70.2,rep,SAP
ORD-001322,CUST-0044,SKU-0032,2026-06-11,12,43.2,ecommerce,Salesforce
ORD-001323,CUST-0044,SKU-0003,2026-06-11,13,50.7,ecommerce,Salesforce
ORD-001324,CUST-0044,SKU-0025,2026-06-11,1,3.5,ecommerce,Salesforce
ORD-001325,CUST-0044,SKU-0057,2026-06-11,5,37.5,ecommerce,Salesforce
ORD-001326,CUST-0044,SKU-0049,2026-05-05,8,62.4,ecommerce,Salesforce
ORD-001327,CUST-0044,SKU-0036,2026-05-05,14,46.2,ecommerce,Salesforce
ORD-001329,CUST-0044,SKU-0033,2026-01-20,20,90.0,rep,SAP
ORD-001331,CUST-0044,SKU-0047,2026-01-20,13,166.4,ecommerce,Salesforce
ORD-001332,CUST-0044,SKU-0002,2026-01-20,16,76.8,rep,SAP
ORD-001336,CUST-0044,SKU-0050,2026-07-17,9,31.5,ecommerce,Salesforce
ORD-001337,CUST-0044,SKU-0047,2026-07-17,5,64.0,rep,SAP
ORD-001338,CUST-0044,SKU-0022,2026-04-15,8,64.0,rep,SAP
ORD-001339,CUST-0044,SKU-0033,2026-06-10,18,81.0,rep,SAP
ORD-001340,CUST-0044,SKU-0025,2025-12-04,4,14.0,ecommerce,Salesforce
ORD-001341,CUST-0044,SKU-0048,2025-12-04,4,24.8,ecommerce,Salesforce
ORD-001342,CUST-0044,SKU-0003,2026-01-14,2,7.8,ecommerce,Salesforce
ORD-001345,CUST-0044,SKU-0027,2026-01-14,16,67.2,ecommerce,Salesforce
ORD-001346,CUST-0044,SKU-0055,2025-12-30,2,3.8,ecommerce,Salesforce
ORD-001347,CUST-0044,SKU-0008,2025-12-30,9,18.9,rep,SAP
ORD-001348,CUST-0044,SKU-0024,2026-04-08,11,38.5,ecommerce,Salesforce
ORD-001349,CUST-0044,SKU-0060,2026-04-08,8,36.0,rep,SAP
ORD-001350,CUST-0045,SKU-0001,2026-04-13,18,81.0,ecommerce,Salesforce
ORD-001351,CUST-0045,SKU-0033,2026-04-13,13,58.5,ecommerce,Salesforce
ORD-001352,CUST-0045,SKU-0047,2026-04-13,18,230.4,ecommerce,Salesforce
ORD-001353,CUST-0045,SKU-0038,2026-04-13,2,11.0,rep,SAP
ORD-001354,CUST-0045,SKU-0035,2026-03-29,10,23.0,rep,SAP
ORD-001357,CUST-0045,SKU-0001,2025-09-28,17,76.5,ecommerce,Salesforce
ORD-001358,CUST-0045,SKU-0002,2025-10-22,13,62.4,ecommerce,Salesforce
ORD-001360,CUST-0045,SKU-0059,2025-10-22,15,30.0,rep,SAP
ORD-001361,CUST-0045,SKU-0032,2025-10-22,1,3.6,ecommerce,Salesforce
ORD-001362,CUST-0045,SKU-0028,2026-04-14,4,20.8,rep,SAP
ORD-001363,CUST-0045,SKU-0028,2026-04-14,19,98.8,ecommerce,Salesforce
ORD-001365,CUST-0045,SKU-0025,2026-04-14,17,59.5,rep,SAP
ORD-001366,CUST-0045,SKU-0042,2026-04-14,4,28.8,rep,SAP
ORD-001367,CUST-0045,SKU-0001,2026-07-10,18,81.0,ecommerce,Salesforce
ORD-001368,CUST-0045,SKU-0001,2025-08-27,18,81.0,ecommerce,Salesforce
ORD-001369,CUST-0045,SKU-0043,2025-08-27,10,34.0,ecommerce,Salesforce
